Date,HDFC,AXIS,ICICI,KOTAK,SBI,UBI,PNB,INDUSIND,BANDHAN,RBL,IDBI,CANARA,BOI,INDIAN,UCO
2021-09-01,1579.0999755859375,798.9000244140625,719.9000244140625,1746.6500244140625,429.8999938964844,35.349998474121094,37.349998474121094,998.75,285.6499938964844,84.44999694824219,38.45000076293945,161.0500030517578,63.54999923706055,126.6500015258789,12.800000190734863
2021-09-02,1589.0,802.7000122070312,725.1500244140625,1776.4000244140625,429.75,35.20000076293945,37.45000076293945,1010.0999755859375,283.6000061035156,84.5999984741211,38.70000076293945,159.10000610351562,59.599998474121094,125.5,12.800000190734863
2021-09-03,1576.050048828125,798.0,724.2999877929688,1791.8499755859375,431.3999938964844,35.349998474121094,38.04999923706055,1003.75,285.70001220703125,82.87000274658203,38.150001525878906,160.6999969482422,59.29999923706055,125.44999694824219,12.850000381469727
2021-09-07,1569.25,787.8499755859375,716.9000244140625,1764.8499755859375,429.1000061035156,34.75,37.400001525878906,1001.25,282.95001220703125,84.97000122070312,39.099998474121094,156.10000610351562,57.95000076293945,122.3499984741211,12.800000190734863
2021-09-08,1576.4000244140625,794.7000122070312,720.9500122070312,1815.3499755859375,431.3500061035156,34.849998474121094,37.650001525878906,999.5999755859375,285.95001220703125,83.51000213623047,38.54999923706055,157.75,57.5,123.19999694824219,12.800000190734863
2021-09-09,1568.5999755859375,790.1500244140625,720.25,1817.8499755859375,432.29998779296875,34.900001525878906,37.54999923706055,999.5,283.6000061035156,86.3499984741211,38.349998474121094,157.5,57.20000076293945,124.9000015258789,14.199999809265137
2021-09-13,1555.550048828125,788.3499755859375,707.4000244140625,1840.050048828125,432.8500061035156,34.650001525878906,37.599998474121094,996.2999877929688,283.95001220703125,84.6500015258789,39.349998474121094,156.8000030517578,56.20000076293945,125.0,13.800000190734863
2021-09-14,1548.550048828125,794.4000244140625,707.4500122070312,1867.75,433.0,34.45000076293945,37.79999923706055,1036.5999755859375,284.3500061035156,82.33000183105469,39.0,155.25,56.099998474121094,128.60000610351562,13.550000190734863
2021-09-15,1546.800048828125,791.4000244140625,714.3499755859375,1871.699951171875,443.8500061035156,34.849998474121094,38.75,1053.949951171875,291.1499938964844,82.1500015258789,39.25,161.60000610351562,56.79999923706055,133.85000610351562,13.600000381469727
2021-09-16,1559.949951171875,802.5999755859375,727.2000122070312,1906.800048828125,463.70001220703125,36.70000076293945,41.79999923706055,1130.949951171875,297.6499938964844,81.41999816894531,42.150001525878906,166.75,60.04999923706055,139.1999969482422,14.350000381469727
2021-09-17,1582.1500244140625,807.3499755859375,720.1500244140625,2007.949951171875,454.1000061035156,35.900001525878906,39.75,1130.0,287.25,80.80999755859375,39.150001525878906,162.75,58.25,137.0500030517578,13.899999618530273
2021-09-20,1559.8499755859375,795.8499755859375,710.0,2001.449951171875,437.45001220703125,34.599998474121094,38.099998474121094,1089.949951171875,281.20001220703125,77.7699966430664,36.95000076293945,154.9499969482422,55.95000076293945,133.10000610351562,13.649999618530273
2021-09-21,1551.949951171875,795.3499755859375,711.8499755859375,2010.949951171875,438.79998779296875,34.95000076293945,38.099998474121094,1137.550048828125,280.3999938964844,78.8499984741211,39.150001525878906,154.9499969482422,54.70000076293945,129.85000610351562,13.449999809265137
2021-09-22,1533.699951171875,788.3499755859375,703.3499755859375,1985.550048828125,438.8500061035156,35.04999923706055,38.150001525878906,1141.4000244140625,284.0,81.18000030517578,38.45000076293945,156.85000610351562,54.5,132.0,13.399999618530273
2021-09-23,1570.0,812.1500244140625,717.0,2024.0,449.79998779296875,34.849998474121094,38.5,1169.1500244140625,288.75,82.27999877929688,38.95000076293945,160.8000030517578,54.599998474121094,131.9499969482422,13.449999809265137
2021-09-24,1601.550048828125,798.0499877929688,722.9500122070312,2028.0999755859375,440.75,34.599998474121094,37.900001525878906,1163.050048828125,282.1000061035156,83.22000122070312,38.79999923706055,157.6999969482422,53.95000076293945,128.3000030517578,13.350000381469727
2021-09-27,1625.0999755859375,796.9500122070312,730.0,2033.3499755859375,446.6000061035156,34.599998474121094,38.349998474121094,1150.699951171875,286.8999938964844,79.98999786376953,41.25,159.89999389648438,53.099998474121094,125.0,13.199999809265137
2021-09-28,1615.050048828125,789.2000122070312,717.1500244140625,2068.199951171875,444.8999938964844,35.0,39.150001525878906,1134.75,286.6499938964844,77.05000305175781,44.70000076293945,163.6999969482422,53.04999923706055,130.35000610351562,13.199999809265137
2021-09-29,1593.8499755859375,782.1500244140625,709.5,2030.449951171875,460.0,36.400001525878906,39.650001525878906,1123.199951171875,284.3999938964844,76.30999755859375,44.95000076293945,168.14999389648438,55.099998474121094,134.1999969482422,13.350000381469727
2021-09-30,1594.949951171875,766.5499877929688,700.8499755859375,2005.5,453.0,36.25,40.099998474121094,1111.9000244140625,283.0,75.55000305175781,46.29999923706055,173.0,55.5,140.35000610351562,13.649999618530273
2021-10-01,1582.699951171875,768.1500244140625,692.3499755859375,1993.550048828125,451.6499938964844,36.45000076293945,40.599998474121094,1104.050048828125,289.0,75.58999633789062,49.95000076293945,176.85000610351562,56.599998474121094,141.8000030517578,13.649999618530273
2021-10-04,1585.75,779.0,700.2000122070312,1990.949951171875,463.1499938964844,37.599998474121094,41.099998474121094,1119.800048828125,295.3500061035156,77.80000305175781,48.099998474121094,182.10000610351562,57.79999923706055,142.64999389648438,13.75
2021-10-05,1595.449951171875,782.5999755859375,697.0999755859375,1982.3499755859375,464.70001220703125,37.099998474121094,41.04999923706055,1168.5999755859375,298.3999938964844,72.56999969482422,47.150001525878906,179.75,57.5,140.10000610351562,13.75
2021-10-06,1614.9000244140625,778.9500122070312,689.5,1955.75,457.20001220703125,36.45000076293945,39.900001525878906,1131.8499755859375,305.6499938964844,73.69999694824219,44.400001525878906,174.4499969482422,56.099998474121094,139.14999389648438,13.5
2021-10-07,1610.5,777.0999755859375,702.2000122070312,1952.449951171875,457.8999938964844,37.29999923706055,39.900001525878906,1166.699951171875,328.54998779296875,74.80000305175781,44.95000076293945,174.85000610351562,56.400001525878906,139.6999969482422,13.550000190734863
2021-10-08,1602.6500244140625,781.9500122070312,703.4000244140625,1936.3499755859375,458.0,37.54999923706055,40.29999923706055,1174.4000244140625,345.79998779296875,70.44000244140625,47.849998474121094,177.25,57.5,141.5,14.800000190734863
2021-10-11,1633.800048828125,787.1500244140625,713.2999877929688,1975.4000244140625,469.25,38.150001525878906,40.45000076293945,1173.25,326.5,70.22000122070312,48.45000076293945,176.64999389648438,57.70000076293945,145.8000030517578,14.25
2021-10-12,1629.5999755859375,797.1500244140625,708.5999755859375,1995.0999755859375,483.0,39.650001525878906,41.25,1181.9000244140625,328.1000061035156,71.9000015258789,58.099998474121094,187.0500030517578,58.599998474121094,159.8000030517578,14.300000190734863
2021-10-13,1639.4000244140625,794.5999755859375,709.9500122070312,2009.3499755859375,481.70001220703125,44.400001525878906,41.45000076293945,1184.5,328.1499938964844,74.77999877929688,59.20000076293945,186.60000610351562,59.25,163.5500030517578,14.350000381469727
2021-10-14,1687.4000244140625,802.0499877929688,727.2999877929688,2017.800048828125,490.6000061035156,44.79999923706055,42.54999923706055,1210.0,323.3999938964844,74.3499984741211,62.5,193.5500030517578,59.849998474121094,164.5,14.300000190734863
2021-10-18,1670.300048828125,813.2999877929688,745.4500122070312,2011.5999755859375,497.95001220703125,48.900001525878906,46.0,1219.5999755859375,331.95001220703125,77.80000305175781,59.70000076293945,198.9499969482422,62.20000076293945,171.4499969482422,14.649999618530273
2021-10-19,1688.699951171875,801.6500244140625,747.4500122070312,2035.3499755859375,488.20001220703125,45.400001525878906,44.150001525878906,1194.0,315.79998779296875,79.16999816894531,55.150001525878906,190.6999969482422,60.29999923706055,159.14999389648438,14.300000190734863
2021-10-20,1673.8499755859375,804.7999877929688,745.8499755859375,2015.449951171875,499.8999938964844,47.70000076293945,43.099998474121094,1201.699951171875,316.6000061035156,78.58000183105469,56.75,195.3000030517578,59.599998474121094,163.4499969482422,14.100000381469727
2021-10-21,1676.300048828125,807.7999877929688,755.5,2143.75,502.95001220703125,50.650001525878906,44.650001525878906,1184.4000244140625,316.5,83.19000244140625,55.54999923706055,199.60000610351562,61.25,174.1999969482422,14.649999618530273
2021-10-22,1680.75,816.7000122070312,759.2999877929688,2171.39990234375,502.95001220703125,49.099998474121094,43.95000076293945,1196.4000244140625,323.25,83.9800033569336,53.20000076293945,198.60000610351562,60.95000076293945,182.5,14.449999809265137
2021-10-25,1657.0,845.0999755859375,841.7000122070312,2154.5,506.5,48.29999923706055,44.900001525878906,1177.75,310.79998779296875,83.20999908447266,52.54999923706055,201.9499969482422,61.099998474121094,187.6999969482422,14.550000190734863
2021-10-26,1652.75,841.9000244140625,829.4000244140625,2210.949951171875,512.5499877929688,48.25,45.849998474121094,1154.9000244140625,305.3999938964844,80.88999938964844,53.349998474121094,193.35000610351562,61.849998474121094,186.10000610351562,14.75
2021-10-27,1642.800048828125,787.5,835.0,2188.25,519.1500244140625,50.54999923706055,46.29999923706055,1142.550048828125,296.1499938964844,80.68000030517578,53.25,200.8000030517578,62.79999923706055,189.4499969482422,14.649999618530273
2021-10-28,1593.5999755859375,758.3499755859375,798.7000122070312,2098.5,501.3500061035156,46.75,41.349998474121094,1176.0,298.29998779296875,82.75,51.099998474121094,195.39999389648438,59.45000076293945,174.3000030517578,14.399999618530273
2021-10-29,1582.8499755859375,742.0,802.0499877929688,2031.1500244140625,502.1499938964844,46.150001525878906,42.099998474121094,1140.199951171875,291.45001220703125,84.0199966430664,51.04999923706055,214.5,59.900001525878906,172.10000610351562,14.399999618530273
2021-11-01,1605.300048828125,752.3499755859375,803.9000244140625,2076.5,515.7000122070312,46.650001525878906,42.099998474121094,1229.0999755859375,287.75,81.13999938964844,52.599998474121094,214.64999389648438,60.400001525878906,172.10000610351562,14.350000381469727
2021-11-02,1606.75,755.8499755859375,800.9500122070312,2076.64990234375,521.7000122070312,49.29999923706055,42.099998474121094,1212.550048828125,311.0,79.58999633789062,56.95000076293945,224.25,62.54999923706055,173.1999969482422,14.350000381469727
2021-11-03,1581.449951171875,750.5999755859375,785.9500122070312,2037.550048828125,527.6500244140625,47.54999923706055,41.349998474121094,1177.949951171875,300.3500061035156,78.36000061035156,53.599998474121094,225.9499969482422,62.599998474121094,167.25,14.25
2021-11-04,1593.949951171875,752.9500122070312,782.0999755859375,2057.0,530.4500122070312,49.150001525878906,41.900001525878906,1189.0999755859375,299.5,82.52999877929688,55.099998474121094,228.8000030517578,63.099998474121094,172.85000610351562,14.399999618530273
2021-11-08,1600.25,751.0499877929688,780.1500244140625,2118.85009765625,523.25,53.79999923706055,42.400001525878906,1061.1500244140625,295.5,77.0,53.0,244.25,63.20000076293945,176.5500030517578,14.550000190734863
2021-11-09,1572.25,745.0499877929688,786.5499877929688,2097.199951171875,529.1500244140625,54.04999923706055,42.900001525878906,1068.25,306.8999938964844,109.5199966430664,54.0,242.8000030517578,64.94999694824219,179.0500030517578,14.649999618530273
2021-11-10,1555.25,749.3499755859375,780.9000244140625,2076.050048828125,524.4000244140625,52.150001525878906,42.25,1032.199951171875,311.1499938964844,95.26000213623047,54.849998474121094,235.9499969482422,64.30000305175781,175.8000030517578,14.449999809265137
2021-11-11,1548.300048828125,738.0499877929688,771.4500122070312,2054.10009765625,509.6000061035156,49.599998474121094,41.849998474121094,1033.300048828125,306.8500061035156,98.12000274658203,53.29999923706055,231.60000610351562,62.25,172.3000030517578,14.25
2021-11-12,1553.0,736.0499877929688,776.5999755859375,2074.699951171875,511.3500061035156,50.0,41.75,1037.050048828125,310.8999938964844,107.58000183105469,52.849998474121094,230.8000030517578,61.75,168.9499969482422,14.100000381469727
2021-11-15,1557.25,733.25,773.2999877929688,2097.300048828125,506.54998779296875,48.75,41.599998474121094,1041.5,312.6000061035156,108.05999755859375,52.900001525878906,227.60000610351562,61.349998474121094,165.8000030517578,13.949999809265137
2021-11-16,1548.0,726.1500244140625,764.0499877929688,2082.85009765625,495.1000061035156,46.849998474121094,41.099998474121094,1020.9000244140625,316.29998779296875,116.18000030517578,52.54999923706055,222.0500030517578,59.79999923706055,164.0500030517578,13.600000381469727
2021-11-17,1530.800048828125,712.3499755859375,761.2999877929688,2053.10009765625,498.1499938964844,47.349998474121094,40.650001525878906,1034.0,311.20001220703125,124.69999694824219,51.0,220.0500030517578,59.5,162.8000030517578,13.649999618530273
2021-11-18,1539.4000244140625,706.3499755859375,762.9000244140625,2024.449951171875,503.79998779296875,46.900001525878906,41.650001525878906,1008.4500122070312,305.45001220703125,126.12000274658203,51.650001525878906,219.5500030517578,59.04999923706055,160.1999969482422,13.600000381469727
2021-11-22,1515.3499755859375,686.4000244140625,752.0,1955.449951171875,486.3999938964844,43.849998474121094,39.900001525878906,1006.9000244140625,296.8999938964844,120.22000122070312,47.79999923706055,211.8000030517578,56.95000076293945,143.6999969482422,13.350000381469727
2021-11-23,1515.550048828125,685.6500244140625,751.8499755859375,1982.9000244140625,493.04998779296875,46.900001525878906,40.650001525878906,981.3499755859375,306.5,114.87000274658203,48.75,216.10000610351562,58.5,151.0,13.350000381469727
2021-11-24,1518.050048828125,685.1500244140625,760.2000122070312,2011.4000244140625,493.1499938964844,46.29999923706055,40.45000076293945,970.4000244140625,309.1000061035156,124.2300033569336,48.900001525878906,213.5,58.349998474121094,156.8000030517578,13.649999618530273
2021-11-26,1489.9000244140625,661.75,722.2000122070312,1964.300048828125,470.5,43.70000076293945,38.5,901.7999877929688,282.6499938964844,122.6500015258789,46.70000076293945,202.64999389648438,56.70000076293945,147.6999969482422,13.100000381469727
2021-11-29,1501.25,651.0999755859375,718.4000244140625,2019.5999755859375,465.1000061035156,43.25,37.599998474121094,895.4500122070312,268.8500061035156,129.36000061035156,44.20000076293945,199.25,54.849998474121094,142.9499969482422,12.899999618530273
2021-11-30,1493.550048828125,655.6500244140625,714.3499755859375,1961.9000244140625,460.54998779296875,43.0,37.29999923706055,883.0,272.45001220703125,126.0999984741211,45.45000076293945,199.14999389648438,54.29999923706055,142.8000030517578,12.949999809265137
2021-12-01,1504.6500244140625,679.5999755859375,727.7000122070312,1953.3499755859375,475.29998779296875,45.45000076293945,38.349998474121094,933.6500244140625,276.20001220703125,113.41000366210938,45.95000076293945,206.6999969482422,54.099998474121094,143.35000610351562,13.0
2021-12-02,1525.75,676.0999755859375,722.4000244140625,1964.25,477.0,46.29999923706055,38.5,945.5499877929688,278.79998779296875,116.91999816894531,47.099998474121094,207.14999389648438,54.349998474121094,143.6999969482422,13.100000381469727
2021-12-03,1513.550048828125,673.0,716.2999877929688,1914.199951171875,473.1499938964844,45.95000076293945,38.5,951.1500244140625,277.29998779296875,113.79000091552734,46.70000076293945,206.5,54.099998474121094,142.64999389648438,13.0
2021-12-06,1503.800048828125,663.0999755859375,709.5499877929688,1885.199951171875,465.29998779296875,44.75,38.0,915.6500244140625,271.3500061035156,113.25,45.54999923706055,202.5500030517578,53.75,144.9499969482422,13.0
2021-12-07,1525.699951171875,687.0,734.6500244140625,1937.1500244140625,476.70001220703125,46.54999923706055,38.5,926.6500244140625,278.5,115.98999786376953,47.95000076293945,209.14999389648438,53.95000076293945,146.1999969482422,13.100000381469727
2021-12-08,1553.800048828125,697.0999755859375,753.4000244140625,1920.449951171875,491.54998779296875,47.0,39.349998474121094,945.2999877929688,282.8500061035156,124.77999877929688,48.900001525878906,214.6999969482422,54.79999923706055,153.6999969482422,13.300000190734863
2021-12-09,1526.8499755859375,693.9500122070312,755.0,1916.3499755859375,488.6499938964844,47.099998474121094,39.5,946.4000244140625,281.79998779296875,116.30000305175781,48.650001525878906,215.0,54.849998474121094,153.39999389648438,13.399999618530273
2021-12-10,1522.550048828125,688.0499877929688,758.0,1896.75,494.70001220703125,48.70000076293945,40.75,944.75,280.04998779296875,115.88999938964844,53.95000076293945,222.14999389648438,57.20000076293945,160.1999969482422,13.75
2021-12-13,1511.1500244140625,704.0,754.0,1873.0999755859375,487.79998779296875,47.70000076293945,40.25,938.5499877929688,282.25,111.7699966430664,51.5,217.1999969482422,57.25,159.10000610351562,13.699999809265137
2021-12-14,1502.449951171875,710.9000244140625,758.6500244140625,1840.4000244140625,488.54998779296875,47.599998474121094,40.150001525878906,946.0499877929688,280.3500061035156,107.66999816894531,51.25,215.60000610351562,56.150001525878906,154.5,13.600000381469727
2021-12-15,1500.0,712.5,752.25,1867.4000244140625,484.79998779296875,46.79999923706055,39.75,938.5499877929688,277.8999938964844,97.94999694824219,51.400001525878906,211.25,55.75,151.9499969482422,13.399999618530273
2021-12-16,1500.0999755859375,709.6500244140625,741.1500244140625,1860.75,481.1499938964844,46.150001525878906,39.400001525878906,928.2999877929688,275.45001220703125,95.20999908447266,49.400001525878906,212.1999969482422,54.849998474121094,149.3000030517578,13.300000190734863
2021-12-17,1473.050048828125,688.9000244140625,728.2999877929688,1793.800048828125,467.79998779296875,44.099998474121094,38.0,883.0,267.04998779296875,102.4000015258789,46.04999923706055,202.10000610351562,52.70000076293945,142.25,13.050000190734863
2021-12-20,1425.6500244140625,674.3499755859375,709.9500122070312,1742.5,449.20001220703125,42.099998474121094,36.75,846.0999755859375,246.5500030517578,98.69000244140625,45.54999923706055,190.85000610351562,49.54999923706055,137.35000610351562,12.600000381469727
2021-12-21,1441.800048828125,665.8499755859375,720.3499755859375,1736.550048828125,446.0,42.400001525878906,36.95000076293945,857.2000122070312,246.1999969482422,102.58999633789062,45.95000076293945,192.1999969482422,50.79999923706055,138.4499969482422,12.75
2021-12-22,1445.199951171875,669.3499755859375,732.7999877929688,1762.4000244140625,455.8500061035156,43.400001525878906,37.45000076293945,871.75,252.8000030517578,102.7699966430664,45.79999923706055,197.6999969482422,51.54999923706055,137.5500030517578,12.899999618530273
2021-12-23,1444.0999755859375,678.7999877929688,731.2999877929688,1775.5999755859375,461.79998779296875,44.5,38.0,871.0999755859375,259.0,101.81999969482422,47.849998474121094,200.5,52.70000076293945,141.5,13.0
2021-12-27,1450.800048828125,672.1500244140625,736.0,1773.449951171875,458.04998779296875,42.95000076293945,37.25,855.25,252.89999389648438,105.01000213623047,47.75,195.60000610351562,51.099998474121094,136.10000610351562,12.850000381469727
2021-12-28,1460.800048828125,675.4500122070312,735.7999877929688,1774.9000244140625,461.20001220703125,44.150001525878906,37.29999923706055,852.6500244140625,253.75,98.73999786376953,47.900001525878906,197.85000610351562,51.349998474121094,141.0,12.949999809265137
2021-12-29,1453.8499755859375,670.5,735.7000122070312,1764.199951171875,454.3999938964844,43.54999923706055,37.150001525878906,870.0,250.10000610351562,97.33999633789062,46.95000076293945,196.6999969482422,51.349998474121094,139.64999389648438,12.949999809265137
2021-12-30,1461.5,668.8499755859375,735.7000122070312,1755.25,451.70001220703125,42.79999923706055,37.150001525878906,885.4000244140625,248.8000030517578,100.52999877929688,46.099998474121094,195.0,50.849998474121094,137.89999389648438,12.899999618530273
2021-12-31,1479.4000244140625,678.5499877929688,740.1500244140625,1796.0999755859375,460.45001220703125,43.400001525878906,37.29999923706055,888.1500244140625,252.6999969482422,103.16000366210938,46.400001525878906,199.9499969482422,51.400001525878906,139.60000610351562,13.0
2022-01-03,1519.6500244140625,696.3499755859375,764.7000122070312,1824.449951171875,470.79998779296875,44.150001525878906,38.0,912.2999877929688,252.39999389648438,98.80999755859375,47.45000076293945,205.4499969482422,52.650001525878906,142.14999389648438,13.199999809265137
2022-01-04,1528.550048828125,709.1500244140625,772.8499755859375,1852.5999755859375,483.5,44.349998474121094,38.349998474121094,904.4000244140625,254.5500030517578,95.1500015258789,47.400001525878906,206.5500030517578,52.95000076293945,143.75,13.199999809265137
2022-01-05,1564.8499755859375,726.9000244140625,788.0499877929688,1922.1500244140625,492.3999938964844,45.5,38.75,903.9500122070312,263.45001220703125,88.54000091552734,50.79999923706055,211.0,54.099998474121094,144.25,13.300000190734863
2022-01-06,1539.75,730.2999877929688,785.0499877929688,1891.9000244140625,491.70001220703125,46.20000076293945,38.79999923706055,921.7000122070312,264.45001220703125,89.19999694824219,51.349998474121094,212.5,53.95000076293945,143.10000610351562,13.199999809265137
2022-01-07,1550.550048828125,730.5999755859375,793.25,1904.25,491.25,45.20000076293945,38.900001525878906,922.25,271.04998779296875,84.37000274658203,50.25,212.3000030517578,54.45000076293945,144.14999389648438,13.25
2022-01-10,1559.1500244140625,742.7999877929688,810.75,1947.949951171875,503.6499938964844,46.0,40.349998474121094,920.8499755859375,274.0,85.5199966430664,51.79999923706055,219.6999969482422,55.45000076293945,148.5,13.5
2022-01-11,1565.9000244140625,743.25,810.6500244140625,1936.800048828125,505.95001220703125,45.20000076293945,39.95000076293945,917.9500122070312,277.3500061035156,89.04000091552734,50.900001525878906,221.39999389648438,54.70000076293945,145.6999969482422,13.300000190734863
2022-01-12,1556.6500244140625,746.8499755859375,823.75,1956.5999755859375,510.25,45.45000076293945,40.0,941.5499877929688,283.6499938964844,89.05999755859375,50.400001525878906,222.75,54.650001525878906,145.85000610351562,13.199999809265137
2022-01-13,1528.0,740.7000122070312,824.7000122070312,1926.3499755859375,511.3500061035156,46.20000076293945,40.20000076293945,927.0999755859375,294.54998779296875,80.18000030517578,52.400001525878906,225.35000610351562,54.20000076293945,144.9499969482422,13.25
2022-01-14,1545.1500244140625,721.7000122070312,820.0,1938.199951171875,508.3500061035156,45.599998474121094,40.150001525878906,920.0499877929688,296.54998779296875,79.05000305175781,51.599998474121094,227.64999389648438,54.400001525878906,146.0500030517578,13.199999809265137
2022-01-18,1529.25,725.2000122070312,823.0999755859375,1942.1500244140625,506.79998779296875,44.599998474121094,39.099998474121094,899.6500244140625,295.25,77.20999908447266,50.70000076293945,223.10000610351562,53.20000076293945,141.5,13.199999809265137
2022-01-19,1518.449951171875,729.5999755859375,808.5999755859375,1905.6500244140625,515.7999877929688,45.0,40.0,893.25,303.6000061035156,76.16000366210938,50.75,228.39999389648438,54.099998474121094,141.75,13.199999809265137
2022-01-20,1509.0,728.9000244140625,810.25,1892.5999755859375,511.3999938964844,44.95000076293945,40.0,877.2000122070312,299.95001220703125,75.38999938964844,50.54999923706055,228.4499969482422,53.79999923706055,141.89999389648438,13.149999618530273
2022-01-21,1521.5999755859375,712.5,804.5,1893.75,502.70001220703125,43.599998474121094,38.79999923706055,854.0999755859375,295.5,68.93000030517578,48.650001525878906,215.60000610351562,52.29999923706055,139.3000030517578,12.899999618530273
2022-01-24,1486.6500244140625,704.5999755859375,798.4500122070312,1830.9000244140625,494.1499938964844,42.150001525878906,38.0,851.25,307.8500061035156,70.73999786376953,45.95000076293945,208.6999969482422,51.150001525878906,134.5500030517578,12.649999618530273
2022-01-25,1488.050048828125,752.2000122070312,801.6500244140625,1854.6500244140625,514.6500244140625,42.650001525878906,39.400001525878906,884.25,324.1499938964844,65.29000091552734,48.599998474121094,221.39999389648438,52.349998474121094,135.35000610351562,12.949999809265137
2022-01-27,1474.949951171875,773.8499755859375,794.6500244140625,1889.25,528.9500122070312,46.45000076293945,41.150001525878906,888.0999755859375,322.3500061035156,57.060001373291016,49.95000076293945,240.8000030517578,55.150001525878906,145.85000610351562,13.350000381469727
2022-01-28,1463.25,764.7000122070312,781.1500244140625,1898.300048828125,523.4500122070312,47.04999923706055,40.849998474121094,903.5499877929688,316.95001220703125,58.18000030517578,48.5,238.89999389648438,55.25,150.10000610351562,13.449999809265137
2022-01-31,1485.699951171875,773.0499877929688,788.7999877929688,1857.25,538.2999877929688,47.400001525878906,41.54999923706055,872.0999755859375,315.54998779296875,65.86000061035156,48.25,252.9499969482422,54.29999923706055,156.6999969482422,13.600000381469727
2022-02-01,1497.0,781.9000244140625,810.2999877929688,1882.300048828125,532.2999877929688,46.54999923706055,41.29999923706055,922.2999877929688,319.25,67.75,47.95000076293945,258.75,55.04999923706055,153.0500030517578,13.550000190734863
2022-02-02,1531.199951171875,804.0999755859375,813.75,1942.5999755859375,539.7999877929688,49.79999923706055,42.79999923706055,975.3499755859375,320.54998779296875,66.16999816894531,49.20000076293945,269.6499938964844,57.75,168.14999389648438,13.800000190734863
2022-02-03,1515.3499755859375,799.5499877929688,808.9500122070312,1909.050048828125,540.0999755859375,47.95000076293945,42.599998474121094,958.3499755859375,324.25,60.66999816894531,51.54999923706055,264.8999938964844,58.45000076293945,168.0500030517578,13.649999618530273
2022-02-04,1524.0,798.5499877929688,805.0499877929688,1884.199951171875,530.2999877929688,48.0,41.5,956.0499877929688,319.3999938964844,63.7400016784668,50.20000076293945,261.0,56.5,168.4499969482422,13.449999809265137
2022-02-07,1468.1500244140625,789.5999755859375,786.4000244140625,1828.449951171875,533.25,47.599998474121094,41.70000076293945,933.0499877929688,320.75,63.060001373291016,49.400001525878906,258.1000061035156,57.75,158.9499969482422,13.399999618530273
2022-02-08,1461.8499755859375,798.5499877929688,792.5,1817.800048828125,531.3499755859375,47.70000076293945,42.0,937.7000122070312,319.1499938964844,64.43000030517578,48.70000076293945,260.70001220703125,57.349998474121094,155.64999389648438,13.300000190734863
2022-02-09,1497.5999755859375,803.8499755859375,802.7999877929688,1835.0,535.25,47.20000076293945,41.599998474121094,967.1500244140625,321.20001220703125,70.4800033569336,48.400001525878906,260.25,56.650001525878906,155.60000610351562,13.25
2022-02-10,1525.0999755859375,809.7999877929688,805.5,1867.199951171875,540.5499877929688,47.150001525878906,40.79999923706055,972.3499755859375,321.45001220703125,69.91999816894531,48.54999923706055,258.79998779296875,56.25,157.8000030517578,13.25
2022-02-11,1518.8499755859375,803.7999877929688,790.7999877929688,1828.25,529.5999755859375,46.29999923706055,39.75,982.4000244140625,317.8500061035156,66.80999755859375,47.650001525878906,251.5,55.150001525878906,153.14999389648438,13.0
2022-02-14,1473.699951171875,773.3499755859375,753.7000122070312,1746.8499755859375,501.3999938964844,42.849998474121094,37.099998474121094,941.5999755859375,310.6000061035156,68.31999969482422,45.150001525878906,234.75,52.150001525878906,149.0,12.550000190734863
2022-02-15,1517.800048828125,796.9500122070312,776.0499877929688,1813.0999755859375,524.7999877929688,43.70000076293945,38.400001525878906,969.7000122070312,326.3500061035156,73.30000305175781,47.20000076293945,247.9499969482422,53.349998474121094,153.8000030517578,12.75
2022-02-16,1515.75,797.0499877929688,764.0499877929688,1830.050048828125,516.7000122070312,44.29999923706055,38.54999923706055,968.4000244140625,323.0,53.869998931884766,48.75,244.3000030517578,53.0,152.10000610351562,12.800000190734863
2022-02-17,1506.5,782.7999877929688,750.3499755859375,1817.300048828125,512.9500122070312,43.75,38.04999923706055,955.7999877929688,321.95001220703125,54.4900016784668,47.70000076293945,239.39999389648438,52.20000076293945,151.8000030517578,12.699999809265137
2022-02-18,1512.3499755859375,787.4000244140625,748.9000244140625,1826.550048828125,515.2999877929688,43.349998474121094,37.75,955.3499755859375,319.3500061035156,49.720001220703125,47.29999923706055,238.25,52.54999923706055,152.0500030517578,12.600000381469727
2022-02-22,1510.699951171875,779.1500244140625,751.2999877929688,1841.75,498.3999938964844,40.900001525878906,37.20000076293945,939.0999755859375,307.6000061035156,48.209999084472656,44.150001525878906,230.4499969482422,50.20000076293945,145.4499969482422,12.199999809265137
2022-02-23,1500.9000244140625,777.2000122070312,744.5999755859375,1886.0999755859375,498.70001220703125,42.54999923706055,37.349998474121094,950.7000122070312,315.45001220703125,45.68000030517578,45.099998474121094,229.14999389648438,51.0,149.5500030517578,12.300000190734863
2022-02-24,1419.4000244140625,730.2999877929688,707.4000244140625,1794.8499755859375,472.6499938964844,38.5,32.0,875.6500244140625,291.1499938964844,50.099998474121094,41.150001525878906,208.3000030517578,44.25,136.64999389648438,11.300000190734863
2022-02-25,1456.0999755859375,758.0499877929688,730.0499877929688,1856.699951171875,482.95001220703125,40.099998474121094,34.95000076293945,927.0499877929688,307.25,50.04999923706055,43.70000076293945,218.4499969482422,46.79999923706055,141.35000610351562,11.75
